,alias,categories,coordinates,display_phone,is_closed,location,name,price,rating,review_count,transactions,url,permanently closed,outdoor_seating,price_cat,delivery,restaurant_reservation,pickup,zip_code,latitude,longitude,total_restaurants_in_zip,Population Density 
40,el-rinconcito-mix-brooklyn-2,Specialty Food,"{'latitude': 40.67152, 'longitude': -73.95251}",(347) 442-1383,False,"{'address1': '774 St Johns Pl', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['774 St Johns Pl', 'Brooklyn, NY 11216']}",El Rinconcito Mix,,4.5,27,"['delivery', 'pickup']",https://www.yelp.com/biz/el-rinconcito-mix-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,1,0,1,11216,40.67152,-73.95251,212.0,58197.9
41,lowerline-brooklyn-2,Seafood,"{'latitude': 40.67421, 'longitude': -73.96324}",(347) 533-7110,False,"{'address1': '794 Washington Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['794 Washington Ave', 'Brooklyn, NY 11238']}",Lowerline,$$,4.5,178,[],https://www.yelp.com/biz/lowerline-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,0,0,0,11238,40.67421,-73.96324,271.0,46994.1
42,brooklyn-bavarian-biergarten-brooklyn-2,European,"{'latitude': 40.6636265, 'longitude': -73.9896502}",(718) 788-0400,False,"{'address1': '265 Prospect Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['265 Prospect Ave', 'Brooklyn, NY 11215']}",Brooklyn Bavarian Biergarten,$$,3.5,87,[],https://www.yelp.com/biz/brooklyn-bavarian-biergarten-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,0,0,0,11215,40.6636265,-73.9896502,353.0,31902.9
43,yes-chef-wine-bar-astoria,Bars,"{'latitude': 40.76199, 'longitude': -73.91161}",(718) 433-9794,False,"{'address1': '44-10 30th Ave', 'address2': '', 'address3': None, 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['44-10 30th Ave', 'Astoria, NY 11103']}",Yes Chef Wine Bar,,4.5,49,"['delivery', 'pickup']",https://www.yelp.com/biz/yes-chef-wine-bar-astoria?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,missing,1,0,1,11103,40.76199,-73.91161,248.0,53801.6
44,employees-only-new-york,Bars,"{'latitude': 40.73343, 'longitude': -74.00617}",(212) 242-3021,False,"{'address1': '510 Hudson St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['510 Hudson St', 'New York, NY 10014']}",Employees Only,$$$,4.0,1450,"['delivery', 'pickup']",https://www.yelp.com/biz/employees-only-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,three,1,0,1,10014,40.73343,-74.00617,440.0,55901.7
45,nix-new-york,Specialty Food,"{'latitude': 40.73323, 'longitude': -73.99359}",(212) 498-9393,True,"{'address1': '72 University Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['72 University Pl', 'New York, NY 10003']}",Nix,$$,4.0,548,[],https://www.yelp.com/biz/nix-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,0,0,0,10003,40.73323,-73.99359,714.0,98998.8
46,burger-box-brooklyn,American (Casual),"{'latitude': 40.59373, 'longitude': -73.94025}",(718) 759-6474,False,"{'address1': '2930 Avenue X', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11235', 'country': 'US', 'state': 'NY', 'display_address': ['2930 Avenue X', 'Brooklyn, NY 11235']}",Burger Box,,3.5,32,"['delivery', 'pickup']",https://www.yelp.com/biz/burger-box-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,missing,1,0,1,11235,40.59373,-73.94025,181.0,31000.3
47,marseille-new-york,Middle Eastern/Mediterranean,"{'latitude': 40.759806, 'longitude': -73.991378}",(212) 333-2323,False,"{'address1': '630 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['630 9th Ave', 'New York, NY 10036']}",Marseille,$$$,4.0,905,"['pickup', 'delivery']",https://www.yelp.com/biz/marseille-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,three,1,0,1,10036,40.759806,-73.991378,672.0,54427.5
48,veselka-new-york,Eastern Europe/Central Asia,"{'latitude': 40.7289505004883, 'longitude': -73.9869689941406}",(212) 228-9682,False,"{'address1': '144 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['144 2nd Ave', 'New York, NY 10003']}",Veselka,$$,4.0,2605,"['delivery', 'pickup']",https://www.yelp.com/biz/veselka-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10003,40.7289505004883,-73.9869689941406,714.0,98998.8
49,thursday-kitchen-new-york,American (New),"{'latitude': 40.7275, 'longitude': -73.9838}",,False,"{'address1': '424 E 9th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['424 E 9th St', 'New York, NY 10009']}",Thursday Kitchen,$$,4.5,1347,"['delivery', 'pickup']",https://www.yelp.com/biz/thursday-kitchen-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10009,40.7275,-73.9838,319.0,100237.0
50,tak-room-new-york,American (New),"{'latitude': 40.7491302490234, 'longitude': -73.9923629760742}",(929) 450-4050,True,"{'address1': '20 Hudson Yards', 'address2': 'Fl 5', 'address3': None, 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['20 Hudson Yards', 'Fl 5', 'New York, NY 10001']}",TAK Room,$$$,4.0,112,[],https://www.yelp.com/biz/tak-room-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,three,0,0,0,10001,40.7491302490234,-73.9923629760742,550.0,36638.7
51,gotan-tribeca-new-york-2,Breakfast & Brunch,"{'latitude': 40.719255, 'longitude': -74.006607}",(212) 431-5200,False,"{'address1': '130 Franklin St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['130 Franklin St', 'New York, NY 10013']}",Gotan - Tribeca,$$,4.0,385,"['pickup', 'delivery']",https://www.yelp.com/biz/gotan-tribeca-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,1,0,1,10013,40.719255,-74.006607,537.0,48772.7
52,tim-ho-wan-hells-kitchen-new-york-2,Chinese,"{'latitude': 40.75935, 'longitude': -73.99175}",(212) 228-2802,False,"{'address1': '610 9th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['610 9th Ave', 'New York, NY 10036']}",Tim Ho Wan - Hell's Kitchen,$$,3.5,387,"['pickup', 'delivery']",https://www.yelp.com/biz/tim-ho-wan-hells-kitchen-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,10036,40.75935,-73.99175,672.0,54427.5
53,ren-wen-noodle-factory-forest-hills,Noodles,"{'latitude': 40.72122, 'longitude': -73.84457}",(718) 268-4608,True,"{'address1': '107-50 Queens Blvd', 'address2': None, 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['107-50 Queens Blvd', 'Forest Hills, NY 11375']}",Ren Wen Noodle Factory,$$,4.0,172,[],https://www.yelp.com/biz/ren-wen-noodle-factory-forest-hills?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,0,0,0,11375,40.72122,-73.84457,215.0,35171.0
54,oiji-new-york,Korean,"{'latitude': 40.72727, 'longitude': -73.98585}",(646) 767-9050,False,"{'address1': '119 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['119 1st Ave', 'New York, NY 10003']}",Oiji,$$$,4.5,510,"['pickup', 'delivery']",https://www.yelp.com/biz/oiji-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,three,1,0,1,10003,40.72727,-73.98585,714.0,98998.8
55,lokal-83-mediterranean-kitchen-new-york-2,American (New),"{'latitude': 40.7842696, 'longitude': -73.9734941}",(212) 595-5554,False,"{'address1': '473 Columbus Ave', 'address2': '83rd street', 'address3': None, 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['473 Columbus Ave', '83rd street', 'New York, NY 10024']}",Lokal 83 Mediterranean Kitchen,$$,4.5,333,"['pickup', 'delivery']",https://www.yelp.com/biz/lokal-83-mediterranean-kitchen-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10024,40.7842696,-73.9734941,202.0,69066.6
56,ruchi-new-york-2,Misc,"{'latitude': 40.709532, 'longitude': -74.012702}",(212) 227-8454,False,"{'address1': '120 Cedar St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10006', 'country': 'US', 'state': 'NY', 'display_address': ['120 Cedar St', 'New York, NY 10006']}",Ruchi,$$,3.5,365,"['delivery', 'pickup']",https://www.yelp.com/biz/ruchi-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10006,40.709532,-74.012702,52.0,32132.0
57,padoca-bakery-new-york,Breakfast & Brunch,"{'latitude': 40.76548, 'longitude': -73.9580688}",(718) 440-8671,True,"{'address1': '359 E 68th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10065', 'country': 'US', 'state': 'NY', 'display_address': ['359 E 68th St', 'New York, NY 10065']}",Padoca Bakery,$,4.0,290,[],https://www.yelp.com/biz/padoca-bakery-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,one,0,0,0,10065,40.76548,-73.9580688,182.0,82215.9
58,butler-brooklyn-2,Cafes,"{'latitude': 40.7032670673495, 'longitude': -73.9922419276899}",,False,"{'address1': '40 Water St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['40 Water St', 'Brooklyn, NY 11201']}",Butler,,4.0,101,"['delivery', 'pickup']",https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,1,0,1,11201,40.7032670673495,-73.9922419276899,467.0,39596.1
59,charlies-sandwich-shop-brooklyn,American (Casual),"{'latitude': 40.6189228122783, 'longitude': -74.0330025884411}",(718) 833-3099,False,"{'address1': '9216 3rd Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['9216 3rd Ave', 'Brooklyn, NY 11209']}",Charlie's Sandwich Shop,$$,4.5,63,"['pickup', 'delivery']",https://www.yelp.com/biz/charlies-sandwich-shop-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11209,40.6189228122783,-74.0330025884411,278.0,33569.8
60,the-skilled-archer-brooklyn-2,Cafes,"{'latitude': 40.701669, 'longitude': -73.922826}",(347) 461-9055,True,"{'address1': '313 Knickerbocker Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['313 Knickerbocker Ave', 'Brooklyn, NY 11237']}",The Skilled Archer,,4.0,11,"['delivery', 'pickup']",https://www.yelp.com/biz/the-skilled-archer-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,missing,1,0,1,11237,40.701669,-73.922826,279.0,55400.8
61,nicks-pizza-forest-hills-4,American (Casual),"{'latitude': 40.7180340118437, 'longitude': -73.8405716801256}",(718) 263-1126,False,"{'address1': '108-26 Ascan Ave', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['108-26 Ascan Ave', 'Forest Hills, NY 11375']}",Nick's Pizza,$$,4.0,828,[],https://www.yelp.com/biz/nicks-pizza-forest-hills-4?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,0,0,0,11375,40.7180340118437,-73.8405716801256,215.0,35171.0
62,steam-box-rice-roll-brooklyn,Chinese,"{'latitude': 40.61865, 'longitude': -73.9903832226992}",(718) 975-3898,False,"{'address1': '6517 18th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11204', 'country': 'US', 'state': 'NY', 'display_address': ['6517 18th Ave', 'Brooklyn, NY 11204']}",Steam Box Rice Roll,,4.5,27,[],https://www.yelp.com/biz/steam-box-rice-roll-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,missing,0,0,0,11204,40.61865,-73.9903832226992,149.0,50567.5
63,ponte-vecchio-restaurant-brooklyn,European,"{'latitude': 40.62117, 'longitude': -74.02923}",(718) 238-6449,False,"{'address1': '8810 4th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['8810 4th Ave', 'Brooklyn, NY 11209']}",Ponte Vecchio Restaurant,$$$,3.5,174,"['pickup', 'delivery']",https://www.yelp.com/biz/ponte-vecchio-restaurant-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,three,1,0,1,11209,40.62117,-74.02923,278.0,33569.8
64,l-artusi-new-york,Bars,"{'latitude': 40.73372, 'longitude': -74.00513}",(212) 255-5757,False,"{'address1': '228 W 10th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['228 W 10th St', 'New York, NY 10014']}",L'Artusi,$$$,4.5,1856,"['delivery', 'pickup']",https://www.yelp.com/biz/l-artusi-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,three,1,0,1,10014,40.73372,-74.00513,440.0,55901.7
65,prince-tea-house-forest-hills-2,Cafes,"{'latitude': 40.7194020730527, 'longitude': -73.8454225730163}",(718) 971-1088,False,"{'address1': '15 Station Square', 'address2': '', 'address3': None, 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['15 Station Square', 'Forest Hills, NY 11375']}",Prince Tea House,,4.5,46,"['delivery', 'pickup']",https://www.yelp.com/biz/prince-tea-house-forest-hills-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,1,0,1,11375,40.7194020730527,-73.8454225730163,215.0,35171.0
66,the-river-café-brooklyn-3,Bars,"{'latitude': 40.70318, 'longitude': -73.9946499}",(718) 522-5200,False,"{'address1': '1 Water St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['1 Water St', 'Brooklyn, NY 11201']}",The River Café,$$$$,4.0,1131,[],https://www.yelp.com/biz/the-river-caf%C3%A9-brooklyn-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,four,0,0,0,11201,40.70318,-73.9946499,467.0,39596.1
67,defontes-brooklyn,American (Casual),"{'latitude': 40.6789444357833, 'longitude': -74.0053691263199}",(718) 625-8052,False,"{'address1': '379 Columbia St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['379 Columbia St', 'Brooklyn, NY 11231']}",Defontes,$$,4.5,346,[],https://www.yelp.com/biz/defontes-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,0,0,0,11231,40.6789444357833,-74.0053691263199,173.0,23800.0
68,the-strand-smokehouse-astoria-4,Bars,"{'latitude': 40.763072, 'longitude': -73.9273962}",(718) 440-3231,False,"{'address1': '25-27 Broadway', 'address2': '', 'address3': None, 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['25-27 Broadway', 'Astoria, NY 11106']}",The Strand Smokehouse,$$,3.5,801,"['pickup', 'delivery']",https://www.yelp.com/biz/the-strand-smokehouse-astoria-4?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11106,40.763072,-73.9273962,179.0,44344.0
69,empanada-mama-hells-kitchen-new-york,"Mobile, Events and Venues","{'latitude': 40.76441, 'longitude': -73.9885}",(212) 698-9008,False,"{'address1': '765 9th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['765 9th Ave', 'New York, NY 10019']}",Empanada Mama - Hell's Kitchen,$,4.0,2493,"['pickup', 'delivery']",https://www.yelp.com/biz/empanada-mama-hells-kitchen-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,one,1,0,1,10019,40.76441,-73.9885,720.0,56986.1
70,the-brooklyn-tree-brooklyn-2,American (Casual),"{'latitude': 40.70734, 'longitude': -73.94186}",(917) 909-0307,False,"{'address1': '188 Montrose Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['188 Montrose Ave', 'Brooklyn, NY 11206']}",The Brooklyn Tree,$$,4.5,161,"['delivery', 'pickup']",https://www.yelp.com/biz/the-brooklyn-tree-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11206,40.70734,-73.94186,202.0,57987.2
71,peppas-jerk-chicken-restaurant-brooklyn,American (Casual),"{'latitude': 40.65493, 'longitude': -73.95988}",(646) 683-6012,False,"{'address1': '738 Flatbush Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['738 Flatbush Ave', 'Brooklyn, NY 11226']}",Peppa's Jerk Chicken Restaurant,$$,4.0,230,"['pickup', 'delivery']",https://www.yelp.com/biz/peppas-jerk-chicken-restaurant-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11226,40.65493,-73.95988,232.0,76237.1
72,ise-restaurant-new-york-3,Japanese,"{'latitude': 40.7291024, 'longitude': -73.9900618}",(212) 228-4152,False,"{'address1': '63 Cooper Sq', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['63 Cooper Sq', 'New York, NY 10003']}",Ise Restaurant,$$,4.5,462,"['restaurant_reservation', 'delivery', 'pickup']",https://www.yelp.com/biz/ise-restaurant-new-york-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,1,1,10003,40.7291024,-73.9900618,714.0,98998.8
73,parlay-sunset-park,Breakfast & Brunch,"{'latitude': 40.6464, 'longitude': -73.99862}",,False,"{'address1': '4024 8th Ave', 'address2': '', 'address3': '', 'city': 'Sunset Park', 'zip_code': '11232', 'country': 'US', 'state': 'NY', 'display_address': ['4024 8th Ave', 'Sunset Park, NY 11232']}",Parlay,$$,4.5,406,[],https://www.yelp.com/biz/parlay-sunset-park?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,0,0,0,11232,40.6464,-73.99862,147.0,22943.8
74,la-nonna-ristorante-and-bar-brooklyn,Bars,"{'latitude': 40.718468787527, 'longitude': -73.9639185527139}",(718) 302-1100,False,"{'address1': '184 Kent Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['184 Kent Ave', 'Brooklyn, NY 11249']}",La Nonna Ristorante & Bar,$$,4.0,307,[],https://www.yelp.com/biz/la-nonna-ristorante-and-bar-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,0,0,0,11249,40.718468787527,-73.9639185527139,208.0,
