,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,permanently closed,outdoor_seating
0,nix-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]","{'latitude': 40.73323, 'longitude': -73.99359}",(212) 498-9393,4256.343457438579,DodCeSN_hkXCJDoJ0uVxKg,https://s3-media2.fl.yelpcdn.com/bphoto/L59zb5rQV0Jlqf8CjlOkkA/o.jpg,True,"{'address1': '72 University Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['72 University Pl', 'New York, NY 10003']}",Nix,+12124989393,$$,4.0,548,[],https://www.yelp.com/biz/nix-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,the-mermaid-inn-new-york,"[{'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.7269999, 'longitude': -73.98844}",(212) 674-5870,3475.8744011490776,4x_WyIOEdqxk01QH1HxYrw,https://s3-media1.fl.yelpcdn.com/bphoto/-sDEr1ovM2ZQ0w7Bbkn2KQ/o.jpg,True,"{'address1': '96 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['96 2nd Ave', 'New York, NY 10003']}",The Mermaid Inn,+12126745870,$$,4.0,1320,"['delivery', 'pickup']",https://www.yelp.com/biz/the-mermaid-inn-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,the-lost-lady-new-york,"[{'alias': 'tikibars', 'title': 'Tiki Bars'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.72631, 'longitude': -73.97756}",(347) 455-0228,3312.9759345072957,1m6pfntylp2UL67hRPCbiw,https://s3-media1.fl.yelpcdn.com/bphoto/ar_YI7Gnq_KRQP36ScV9xg/o.jpg,False,"{'address1': '171 Avenue C', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['171 Avenue C', 'New York, NY 10009']}",The Lost Lady,+13474550228,$$,4.0,84,[],https://www.yelp.com/biz/the-lost-lady-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,luis-thai-food-new-york,"[{'alias': 'thai', 'title': 'Thai'}]","{'latitude': 40.7252464294434, 'longitude': -73.9875869750977}",(646) 669-9310,3268.820122693611,gLkrR9ZDPKfUGv-fYsEr3g,https://s3-media2.fl.yelpcdn.com/bphoto/B9qWET5ztSyRrSe2mmKifw/o.jpg,True,"{'address1': '128 E 4th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['128 E 4th St', 'New York, NY 10003']}",Lui's Thai Food,+16466699310,$$,4.0,255,"['delivery', 'pickup']",https://www.yelp.com/biz/luis-thai-food-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,le-sia-new-york,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.728886, 'longitude': -73.989841}",(646) 370-6423,3704.221362096127,DOa_Hm5HHT99GOvlhbydaQ,https://s3-media1.fl.yelpcdn.com/bphoto/fEOc0s-G62s2M69-hBLQiw/o.jpg,True,"{'address1': '11 E 7th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['11 E 7th St', 'New York, NY 10003']}",Le Sia,+16463706423,$$,4.0,238,"['delivery', 'pickup']",https://www.yelp.com/biz/le-sia-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,jules-bistro-new-york,"[{'alias': 'french', 'title': 'French'}, {'alias': 'jazzandblues', 'title': 'Jazz & Blues'}]","{'latitude': 40.72818, 'longitude': -73.98607}",(212) 477-5560,3562.69725034374,S5aiRMdfmptZiRWdJ4mhYQ,https://s3-media4.fl.yelpcdn.com/bphoto/EUSE1-nnm4ZA-w4E5BbM_w/o.jpg,True,"{'address1': '65 Saint Marks Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['65 Saint Marks Pl', 'New York, NY 10003']}",Jules Bistro,+12124775560,$$,3.5,508,"['delivery', 'pickup']",https://www.yelp.com/biz/jules-bistro-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,hu-kitchen-new-york,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","{'latitude': 40.735823, 'longitude': -73.994185}",(212) 510-8919,4544.424545382553,NH-5cniqVsAZQPOxhZ8IgQ,https://s3-media4.fl.yelpcdn.com/bphoto/mO14VxIohwkp_aoj2AG_HQ/o.jpg,True,"{'address1': '78 5th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['78 5th Ave', 'New York, NY 10011']}",Hu Kitchen,+12125108919,$$,3.5,960,"['delivery', 'pickup']",https://www.yelp.com/biz/hu-kitchen-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,gem-spa-new-york,"[{'alias': 'mags', 'title': 'Newspapers & Magazines'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","{'latitude': 40.728607, 'longitude': -73.988059}",(212) 995-1866,3629.680915548651,MOdETxYLFn_Ty3yCzcZKSg,https://s3-media4.fl.yelpcdn.com/bphoto/3Kw3fpUjgibg2FypcqGL3w/o.jpg,True,"{'address1': '131 2nd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['131 2nd Ave', 'New York, NY 10003']}",Gem Spa,+12129951866,$,4.0,62,[],https://www.yelp.com/biz/gem-spa-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,feast-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.7325189, 'longitude': -73.9881274}",(212) 529-8880,4068.0864636912056,-vF3hX7v1R4oAjfNgifZvA,https://s3-media2.fl.yelpcdn.com/bphoto/1lTFgWBR0HCHAXWIoWecTw/o.jpg,False,"{'address1': '102 3rd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['102 3rd Ave', 'New York, NY 10003']}",Feast,+12125298880,$$$,4.0,474,[],https://www.yelp.com/biz/feast-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,fonda-east-village-new-york-2,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 40.722852, 'longitude': -73.98286}",(212) 677-4096,2939.133643845569,0AWdTQZ97G4rutU0z9Di6g,https://s3-media2.fl.yelpcdn.com/bphoto/qQT26MleSBZcb46PzrW15A/o.jpg,True,"{'address1': '40 Avenue B', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['40 Avenue B', 'New York, NY 10009']}",Fonda East Village,+12126774096,$$,4.0,763,"['pickup', 'delivery']",https://www.yelp.com/biz/fonda-east-village-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,elizas-local-new-york-2,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.72929, 'longitude': -73.98965}",(212) 203-9931,3752.504803436258,VhN7u8-4c1QtPlNuA_HocA,https://s3-media2.fl.yelpcdn.com/bphoto/M7EcjlsYfqHOLXf-ZfS4Fg/o.jpg,True,"{'address1': '2 St Marks Pl', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['2 St Marks Pl', 'New York, NY 10003']}",Eliza's Local,+12122039931,$$,4.5,78,[],https://www.yelp.com/biz/elizas-local-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,coyote-ugly-new-york,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'karaoke', 'title': 'Karaoke'}]","{'latitude': 40.728544, 'longitude': -73.984847}",(212) 477-4431,3587.5628185059895,gE5-IOJwgOTQlcp6ZsiQAg,https://s3-media1.fl.yelpcdn.com/bphoto/VBdubmQQoLYpI4qhAkVBUA/o.jpg,True,"{'address1': '153 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['153 1st Ave', 'New York, NY 10003']}",Coyote Ugly,+12124774431,$,2.5,231,[],https://www.yelp.com/biz/coyote-ugly-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,clay-pot-east-village-new-york-2,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7279880270274, 'longitude': -73.9865907985248}",(646) 434-6449,3549.172706188528,ZCAkVl5SeCDeBWg_xjfYeg,https://s3-media3.fl.yelpcdn.com/bphoto/3sfoNZ7LD5w7X9EyWLZVyg/o.jpg,False,"{'address1': ""58 St Mark's Pl"", 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': [""58 St Mark's Pl"", 'New York, NY 10003']}",Clay Pot - East Village,+16464346449,$$,4.5,318,"['delivery', 'pickup']",https://www.yelp.com/biz/clay-pot-east-village-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,1
0,broken-coconut-new-york,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'poke', 'title': 'Poke'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.728143, 'longitude': -73.9933998}",(212) 256-1002,3701.4325034727703,m_AYvpYxrcJMo9NEClSVcQ,https://s3-media3.fl.yelpcdn.com/bphoto/egRQoFFG-g3n1WVGi56hRQ/o.jpg,True,"{'address1': '15 E 4th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['15 E 4th St', 'New York, NY 10003']}",Broken Coconut,+12122561002,$$,3.0,137,"['delivery', 'pickup']",https://www.yelp.com/biz/broken-coconut-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,the-brazen-fox-new-york-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.73281, 'longitude': -73.98784}",,4095.6217099906535,SiNW4jtpGsVNdu_9aSdqHg,https://s3-media1.fl.yelpcdn.com/bphoto/GkmbPzCJ64AFpI9IYybM2g/o.jpg,True,"{'address1': '106 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['106 3rd Ave', 'New York, NY 10003']}",The Brazen Fox,,$$,3.5,394,"['pickup', 'delivery']",https://www.yelp.com/biz/the-brazen-fox-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,blockheads-new-york-13,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.73123, 'longitude': -73.98905}",(917) 388-3534,3942.4046420712752,kwknIGiHza2sjdt-bwPGwQ,https://s3-media4.fl.yelpcdn.com/bphoto/fQbdBMwom1_qap6RjzALIw/o.jpg,True,"{'address1': '60 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['60 3rd Ave', 'New York, NY 10003']}",Blockheads,+19173883534,$$,3.5,242,"['delivery', 'pickup']",https://www.yelp.com/biz/blockheads-new-york-13?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,black-and-white-new-york-3,"[{'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.730834, 'longitude': -73.989875}",(212) 253-0246,3916.7236572845204,qKgLy_PCzKyCLA5XhNh_cA,https://s3-media4.fl.yelpcdn.com/bphoto/Q7wQ9cg-_4kOs3_JlZDhQw/o.jpg,False,"{'address1': '86 E 10th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['86 E 10th St', 'New York, NY 10003']}",Black & White,+12122530246,$$,3.5,119,[],https://www.yelp.com/biz/black-and-white-new-york-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,black-emperor-bar-new-york,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.73135, 'longitude': -73.98593}",(646) 362-5843,3912.699295866725,xSURTR_UnY3BDpMkezeNfA,https://s3-media1.fl.yelpcdn.com/bphoto/23Oc41K-qDuXmfyFu9Ofsw/o.jpg,True,"{'address1': '197 2nd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['197 2nd Ave', 'New York, NY 10003']}",Black Emperor Bar,+16463625843,,4.0,49,"['pickup', 'delivery']",https://www.yelp.com/biz/black-emperor-bar-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,bar-veloce-new-york-7,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.742542, 'longitude': -73.996979}",(212) 229-1900,5327.568150930416,U60GbyJIMzwKZaP5IRgnBg,https://s3-media3.fl.yelpcdn.com/bphoto/f_I42oUAwiyU23wDA5IFVw/o.jpg,False,"{'address1': '176 7th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['176 7th Ave', 'New York, NY 10011']}",Bar Veloce,+12122291900,$$,3.5,186,[],https://www.yelp.com/biz/bar-veloce-new-york-7?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,baohaus-new-york-2,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'taiwanese', 'title': 'Taiwanese'}]","{'latitude': 40.73239, 'longitude': -73.98579}",,4026.9121863233568,B3i4zs5wquFu1UZyzYJ-bQ,https://s3-media3.fl.yelpcdn.com/bphoto/i5Bv1vmYbZL9zTmUgUG7XQ/o.jpg,True,"{'address1': '238 E 14th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['238 E 14th St', 'New York, NY 10003']}",BaoHaus,,$$,3.5,1941,"['pickup', 'delivery']",https://www.yelp.com/biz/baohaus-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,bali-kitchen-new-york-2,"[{'alias': 'indonesian', 'title': 'Indonesian'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]","{'latitude': 40.725454, 'longitude': -73.987585}",(646) 678-4784,3289.178936271945,elLwg1PVFUEnoyKpzMP8DQ,https://s3-media3.fl.yelpcdn.com/bphoto/E6uUKHegGd7qtL6WlxrT8A/o.jpg,True,"{'address1': '128 E 4th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['128 E 4th St', 'New York, NY 10003']}",Bali Kitchen,+16466784784,$$,4.5,143,"['delivery', 'pickup']",https://www.yelp.com/biz/bali-kitchen-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,the-athenian-new-york-3,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'greek', 'title': 'Greek'}]","{'latitude': 40.72915, 'longitude': -73.98557}",(646) 224-6988,3660.5188798501304,eTMAPcnwaVJgaaYZtWlpjg,https://s3-media2.fl.yelpcdn.com/bphoto/A1uyUMptgsPGXkwb5ESVPA/o.jpg,False,"{'address1': '224 E 10th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['224 E 10th St', 'New York, NY 10003']}",The Athenian,+16462246988,,4.5,48,"['pickup', 'delivery']",https://www.yelp.com/biz/the-athenian-new-york-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,la-sorrentina-ristorante-brooklyn,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.628303, 'longitude': -74.006637}",(718) 680-9299,7935.008758246747,XxZOE4Cq6ZBWGxZ4AVDNng,https://s3-media3.fl.yelpcdn.com/bphoto/QyyAA_8DKkyxIp6vW-o9AA/o.jpg,True,"{'address1': '6522 11th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11219', 'country': 'US', 'state': 'NY', 'display_address': ['6522 11th Ave', 'Brooklyn, NY 11219']}",La Sorrentina Ristorante,+17186809299,$$,3.5,81,"['delivery', 'pickup']",https://www.yelp.com/biz/la-sorrentina-ristorante-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,la-villa-pizzeria-and-restaurant-brooklyn,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.61692, 'longitude': -73.9098}",(718) 251-8030,10625.872957116182,3VdNPvj6d6EJ2fZj7p1n9g,https://s3-media3.fl.yelpcdn.com/bphoto/FLI6tDtLvNZ4UY93w51btQ/o.jpg,False,"{'address1': '6610 Ave U', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11234', 'country': 'US', 'state': 'NY', 'display_address': ['6610 Ave U', 'Brooklyn, NY 11234']}",La Villa Pizzeria & Restaurant,+17182518030,$$,3.5,292,"['pickup', 'delivery']",https://www.yelp.com/biz/la-villa-pizzeria-and-restaurant-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,gladys-brooklyn-2,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.671705, 'longitude': -73.957887}",(718) 622-0249,3296.6915381370313,VPdOoSHjOB0kdlLH6iAFDA,https://s3-media3.fl.yelpcdn.com/bphoto/ytLKJcjfBiVdr45pLjsXmA/o.jpg,True,"{'address1': '788 Franklin Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['788 Franklin Ave', 'Brooklyn, NY 11238']}",Glady's,+17186220249,$$,3.5,516,[],https://www.yelp.com/biz/gladys-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,butter-and-scotch-brooklyn-2,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.670075, 'longitude': -73.958414}",(347) 350-8899,3427.181302548582,B5DVYcAYXqesHAMXurtKDQ,https://s3-media2.fl.yelpcdn.com/bphoto/dXZ_LxBA4zgxlvPgEhK_lg/o.jpg,True,"{'address1': '818 Franklin Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11225', 'country': 'US', 'state': 'NY', 'display_address': ['818 Franklin Ave', 'Brooklyn, NY 11225']}",Butter & Scotch,+13473508899,$$,4.0,529,"['pickup', 'delivery']",https://www.yelp.com/biz/butter-and-scotch-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,bunsmith-brooklyn,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'korean', 'title': 'Korean'}]","{'latitude': 40.6718444824219, 'longitude': -73.9572525024414}",(347) 406-6660,3309.8705055610917,BprO0tybje6_T6HdT6icyQ,https://s3-media4.fl.yelpcdn.com/bphoto/nUh1ktwT3Qjhxs3rsdO44g/o.jpg,True,"{'address1': '789 Franklin Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['789 Franklin Ave', 'Brooklyn, NY 11238']}",Bunsmith,+13474066660,$$,4.0,250,"['delivery', 'pickup']",https://www.yelp.com/biz/bunsmith-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,babydudes-brooklyn-3,"[{'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.67285, 'longitude': -73.95007}",(347) 240-7531,3608.3235550686686,el63-4CunMQQBIYpLayFTg,https://s3-media2.fl.yelpcdn.com/bphoto/RAwf92e35LJ1Is3Ion-fww/o.jpg,True,"{'address1': '715 Nostrand Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['715 Nostrand Ave', 'Brooklyn, NY 11216']}",Babydudes,+13472407531,,4.5,38,[],https://www.yelp.com/biz/babydudes-brooklyn-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,carroll-gardens-classic-diner-brooklyn,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.686393, 'longitude': -73.990371}",(718) 403-9940,1473.7626293382216,s2xONRCHI08MISGZXzqBhA,https://s3-media2.fl.yelpcdn.com/bphoto/9oOEu4kIV9JikgUB88EZLw/o.jpg,True,"{'address1': '155 Smith St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['155 Smith St', 'Brooklyn, NY 11201']}",Carroll Gardens Classic Diner,+17184039940,$$,3.0,159,"['delivery', 'pickup']",https://www.yelp.com/biz/carroll-gardens-classic-diner-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,sumela-to-go-brooklyn-3,"[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'kebab', 'title': 'Kebab'}, {'alias': 'halal', 'title': 'Halal'}]","{'latitude': 40.68929, 'longitude': -73.99242}",(718) 855-5050,1371.1083937019516,VD_Rqprd7sSw_4Fhjk583w,https://s3-media4.fl.yelpcdn.com/bphoto/AYj7Cvee80Sbq6KstVY0UQ/o.jpg,True,"{'address1': '145 Court St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['145 Court St', 'Brooklyn, NY 11201']}",Sumela To Go,+17188555050,$,4.0,26,"['pickup', 'delivery']",https://www.yelp.com/biz/sumela-to-go-brooklyn-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,relationships-brooklyn-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'furniture', 'title': 'Furniture Stores'}, {'alias': 'lightingstores', 'title': 'Lighting Stores'}]","{'latitude': 40.68279, 'longitude': -73.96421}",,1992.734539663403,6lc6quf5NNklaLAoWjwNyw,https://s3-media2.fl.yelpcdn.com/bphoto/M1tTHqBxaiZBcRLqQmRhHQ/o.jpg,True,"{'address1': '920 Fulton St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['920 Fulton St', 'Brooklyn, NY 11238']}",Relationships,,,5.0,13,[],https://www.yelp.com/biz/relationships-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
